1740;1750;1760;1770;1780;1790;1800;1810;1820;1830;1840;1850;1860;1870;1880;1890;1900;1910;1920;1930;1940;1950;1960;1970;1980;1990;2000;2010;2020;2030;2040;2050;2060;2070;2080;2090;2100;2110;2120;2130;2140;2150;2160;2170;2180;2190;2200;2210;2220;2230;2240;2250;2260;2270;2280;2290;2300;2310;2320;2330;2340;2350;2360;2370;2380;2390;2400;2410;2420;2430;2440;2450;2460;2470;2480;2490;2500;2510;2520;2530;2540;2550;2560;2570;2580;2590
0.0011494252873563218;0.0;0.0;0.0011299435028248588;0.0005617977528089888;0.0005586592178770949;0.0005555555555555556;0.0011049723756906078;0.0;0.0;0.0;0.001081081081081081;0.0005376344086021505;0.0;0.0010638297872340426;0.0005291005291005291;0.0010526315789473684;0.0005235602094240838;0.0005208333333333333;0.0;0.0;0.0010256410256410256;0.0005102040816326531;0.0015228426395939086;0.000505050505050505;0.0005025125628140704;0.0;0.0;0.0;0.0009852216748768472;0.0;0.0004878048780487805;0.0;0.000966183574879227;0.0;0.0004784688995215311;0.0;0.0;0.0004716981132075472;0.00046948356807511736;0.0009345794392523365;0.0;0.000925925925925926;0.0004608294930875576;0.0;0.0;0.0009090909090909091;0.0;0.0009009009009009009;0.0008968609865470852;0.0;0.0008888888888888889;0.0004424778761061947;0.0004405286343612335;0.0008771929824561404;0.0;0.0008695652173913044;0.0017316017316017316;0.0;0.0;0.0;0.000425531914893617;0.000423728813559322;0.0;0.0;0.00041841004184100416;0.00125;0.0;0.00041322314049586776;0.0008230452674897119;0.0;0.0;0.0016260162601626016;0.0;0.0;0.0;0.0;0.0;0.0;0.0011857707509881424;0.0003937007874015748;0.000392156862745098;0.000390625;0.0007782101167315176;0.0003875968992248062;0.0007722007722007722
0.0;0.0;0.0005681818181818182;0.0;0.0005617977528089888;0.0005586592178770949;0.0005555555555555556;0.0016574585635359116;0.0;0.0;0.0;0.0016216216216216215;0.0005376344086021505;0.0;0.0;0.0;0.0010526315789473684;0.0;0.0005208333333333333;0.0010362694300518134;0.0010309278350515464;0.0;0.0020408163265306124;0.0015228426395939086;0.0;0.0010050251256281408;0.001;0.0009950248756218905;0.0009900990099009901;0.0009852216748768472;0.0004901960784313725;0.0014634146341463415;0.0004854368932038835;0.0014492753623188406;0.0;0.0019138755980861245;0.0009523809523809524;0.0;0.0004716981132075472;0.00046948356807511736;0.00046728971962616824;0.0009302325581395349;0.000925925925925926;0.0004608294930875576;0.00045871559633027525;0.0013698630136986301;0.0009090909090909091;0.0013574660633484162;0.0009009009009009009;0.0004484304932735426;0.0013392857142857143;0.0;0.0008849557522123894;0.0004405286343612335;0.0013157894736842105;0.0004366812227074236;0.0004347826086956522;0.0008658008658008658;0.0017241379310344827;0.0008583690987124463;0.0008547008547008547;0.001702127659574468;0.000847457627118644;0.0;0.0004201680672268908;0.0;0.0008333333333333334;0.0004149377593360996;0.00041322314049586776;0.0;0.0004098360655737705;0.0012244897959183673;0.0004065040650406504;0.0012145748987854252;0.0008064516129032258;0.0;0.0004;0.0007968127490039841;0.0007936507936507937;0.0003952569169960474;0.0003937007874015748;0.000392156862745098;0.001171875;0.0007782101167315176;0.0007751937984496124;0.0007722007722007722
0.0;0.0005714285714285715;0.0005681818181818182;0.0;0.0011235955056179776;0.0005586592178770949;0.0005555555555555556;0.0011049723756906078;0.002197802197802198;0.001639344262295082;0.0005434782608695652;0.0016216216216216215;0.0;0.0005347593582887701;0.0010638297872340426;0.0005291005291005291;0.0010526315789473684;0.0005235602094240838;0.0;0.0;0.0005154639175257732;0.0010256410256410256;0.0;0.0;0.0;0.0;0.0015;0.0;0.0004950495049504951;0.001477832512315271;0.0;0.0004878048780487805;0.000970873786407767;0.0;0.0004807692307692308;0.0;0.0;0.0009478672985781991;0.0018867924528301887;0.00046948356807511736;0.00046728971962616824;0.00046511627906976747;0.0;0.0013824884792626728;0.001834862385321101;0.00045662100456621003;0.0009090909090909091;0.0009049773755656109;0.00045045045045045046;0.0013452914798206279;0.0013392857142857143;0.0;0.0017699115044247787;0.0004405286343612335;0.0004385964912280702;0.0008733624454148472;0.0;0.0008658008658008658;0.001293103448275862;0.0012875536480686696;0.0;0.002127659574468085;0.000847457627118644;0.0012658227848101266;0.0008403361344537816;0.00041841004184100416;0.0008333333333333334;0.0012448132780082987;0.0012396694214876034;0.0016460905349794238;0.0020491803278688526;0.00040816326530612246;0.0012195121951219512;0.0004048582995951417;0.0024193548387096775;0.0008032128514056225;0.0008;0.00039840637450199205;0.002380952380952381;0.0011857707509881424;0.0003937007874015748;0.000392156862745098;0.00078125;0.0007782101167315176;0.0;0.0015444015444015444
0.0017241379310344827;0.0005714285714285715;0.0;0.0;0.0;0.0;0.0005555555555555556;0.0016574585635359116;0.0005494505494505495;0.0;0.0;0.0005405405405405405;0.0;0.0;0.0015957446808510637;0.0;0.0005263157894736842;0.0005235602094240838;0.0010416666666666667;0.0005181347150259067;0.0;0.0020512820512820513;0.0;0.0005076142131979696;0.0015151515151515152;0.0005025125628140704;0.002;0.0;0.0;0.0004926108374384236;0.00196078431372549;0.000975609756097561;0.0004854368932038835;0.000966183574879227;0.0009615384615384616;0.0009569377990430622;0.0004761904761904762;0.0014218009478672985;0.0;0.00046948356807511736;0.00046728971962616824;0.0;0.000462962962962963;0.0004608294930875576;0.0009174311926605505;0.00045662100456621003;0.00045454545454545455;0.0;0.00045045045045045046;0.0013452914798206279;0.0004464285714285714;0.0013333333333333333;0.0008849557522123894;0.0004405286343612335;0.0008771929824561404;0.0004366812227074236;0.0008695652173913044;0.0;0.0004310344827586207;0.00042918454935622315;0.00042735042735042735;0.000425531914893617;0.000847457627118644;0.0004219409282700422;0.0012605042016806723;0.0008368200836820083;0.0004166666666666667;0.0008298755186721991;0.0;0.0;0.0012295081967213116;0.0;0.0004065040650406504;0.0008097165991902834;0.0;0.0008032128514056225;0.0008;0.00039840637450199205;0.0011904761904761906;0.0003952569169960474;0.0011811023622047244;0.000784313725490196;0.0;0.0007782101167315176;0.0003875968992248062;0.0007722007722007722
0.0;0.0;0.0005681818181818182;0.0;0.0;0.0;0.0;0.0011049723756906078;0.0;0.0;0.0005434782608695652;0.0;0.0;0.0;0.0005319148936170213;0.0010582010582010583;0.0005263157894736842;0.0;0.0005208333333333333;0.0005181347150259067;0.0;0.0;0.0010204081632653062;0.0;0.00101010101010101;0.0005025125628140704;0.0;0.0;0.0;0.0004926108374384236;0.0;0.0004878048780487805;0.0004854368932038835;0.0;0.0004807692307692308;0.0;0.0004761904761904762;0.0;0.0;0.00046948356807511736;0.0;0.00046511627906976747;0.0;0.0004608294930875576;0.0;0.0009132420091324201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004366812227074236;0.0;0.0004329004329004329;0.0;0.00042918454935622315;0.0008547008547008547;0.0;0.000423728813559322;0.0008438818565400844;0.0008403361344537816;0.0;0.0004166666666666667;0.0;0.0;0.00041152263374485596;0.0;0.0;0.0;0.0;0.0;0.0;0.0004;0.00039840637450199205;0.0003968253968253968;0.0007905138339920949;0.0003937007874015748;0.000784313725490196;0.0;0.0;0.0;0.0003861003861003861
0.0;0.0005714285714285715;0.0005681818181818182;0.0;0.0;0.0;0.0;0.0005524861878453039;0.0;0.0;0.0005434782608695652;0.0;0.0;0.0010695187165775401;0.0;0.0;0.0;0.0;0.0;0.0010362694300518134;0.0;0.0;0.0;0.0005076142131979696;0.000505050505050505;0.0005025125628140704;0.0;0.0;0.0;0.0;0.0014705882352941176;0.0;0.0;0.0004830917874396135;0.0;0.0004784688995215311;0.0;0.0;0.0;0.0;0.0;0.0009302325581395349;0.0;0.0;0.00045871559633027525;0.00045662100456621003;0.0009090909090909091;0.0;0.00045045045045045046;0.0;0.0;0.0;0.0;0.0;0.0004385964912280702;0.0;0.0;0.0;0.0004310344827586207;0.0;0.0;0.0;0.0;0.0008438818565400844;0.0;0.0;0.0004166666666666667;0.0004149377593360996;0.0;0.0;0.0;0.0;0.0;0.0008097165991902834;0.0;0.0;0.0008;0.0;0.0003968253968253968;0.0;0.0003937007874015748;0.000392156862745098;0.0;0.0;0.0003875968992248062;0.0003861003861003861
0.0;0.0017142857142857142;0.0;0.0;0.0005617977528089888;0.0;0.0;0.0;0.001098901098901099;0.000546448087431694;0.0;0.0;0.0005376344086021505;0.0;0.0;0.0;0.0005263157894736842;0.0;0.0;0.0010362694300518134;0.0010309278350515464;0.0;0.0;0.0005076142131979696;0.000505050505050505;0.0005025125628140704;0.0;0.0004975124378109452;0.0;0.0004926108374384236;0.0;0.0;0.0004854368932038835;0.0004830917874396135;0.0;0.0004784688995215311;0.0004761904761904762;0.00047393364928909954;0.0;0.0;0.00046728971962616824;0.0009302325581395349;0.0;0.0;0.0009174311926605505;0.0009132420091324201;0.0;0.0;0.0;0.0;0.0;0.0;0.0004424778761061947;0.0004405286343612335;0.0013157894736842105;0.0004366812227074236;0.0;0.0;0.0;0.0008583690987124463;0.00042735042735042735;0.0;0.000423728813559322;0.0008438818565400844;0.0004201680672268908;0.0012552301255230125;0.0004166666666666667;0.0;0.00041322314049586776;0.0008230452674897119;0.0004098360655737705;0.00040816326530612246;0.0004065040650406504;0.0;0.0;0.0008032128514056225;0.0004;0.00039840637450199205;0.0007936507936507937;0.0;0.0;0.000392156862745098;0.0;0.0;0.0011627906976744186;0.0003861003861003861
0.0005747126436781609;0.0005714285714285715;0.0005681818181818182;0.001694915254237288;0.0016853932584269663;0.0005586592178770949;0.0011111111111111111;0.0016574585635359116;0.0;0.0;0.0005434782608695652;0.0016216216216216215;0.0005376344086021505;0.0010695187165775401;0.0005319148936170213;0.0005291005291005291;0.0010526315789473684;0.0005235602094240838;0.0005208333333333333;0.0;0.0;0.0010256410256410256;0.0;0.0010152284263959391;0.000505050505050505;0.001507537688442211;0.0005;0.0009950248756218905;0.0;0.0;0.0;0.0;0.0;0.000966183574879227;0.0009615384615384616;0.0009569377990430622;0.0;0.0;0.0014150943396226414;0.00046948356807511736;0.0009345794392523365;0.00046511627906976747;0.0;0.0018433179723502304;0.0009174311926605505;0.0;0.0013636363636363637;0.00045248868778280545;0.0013513513513513514;0.0013452914798206279;0.0004464285714285714;0.0;0.0008849557522123894;0.0013215859030837004;0.0008771929824561404;0.0008733624454148472;0.0008695652173913044;0.0008658008658008658;0.001293103448275862;0.0;0.0008547008547008547;0.000425531914893617;0.000423728813559322;0.0004219409282700422;0.0;0.0;0.00125;0.0004149377593360996;0.0008264462809917355;0.0012345679012345679;0.0004098360655737705;0.0;0.0012195121951219512;0.0004048582995951417;0.0004032258064516129;0.0008032128514056225;0.0004;0.0;0.0007936507936507937;0.0003952569169960474;0.0003937007874015748;0.000392156862745098;0.0015625;0.0;0.0003875968992248062;0.0011583011583011582
0.0011494252873563218;0.001142857142857143;0.0005681818181818182;0.0005649717514124294;0.0011235955056179776;0.0;0.0;0.0011049723756906078;0.0005494505494505495;0.000546448087431694;0.002173913043478261;0.0005405405405405405;0.0;0.0005347593582887701;0.0005319148936170213;0.0015873015873015873;0.0010526315789473684;0.0005235602094240838;0.0010416666666666667;0.0010362694300518134;0.0005154639175257732;0.0010256410256410256;0.0010204081632653062;0.0015228426395939086;0.000505050505050505;0.0005025125628140704;0.0;0.0004975124378109452;0.0019801980198019802;0.0009852216748768472;0.0004901960784313725;0.0014634146341463415;0.000970873786407767;0.0;0.0004807692307692308;0.0004784688995215311;0.0004761904761904762;0.0018957345971563982;0.0023584905660377358;0.0;0.00046728971962616824;0.0009302325581395349;0.000925925925925926;0.0;0.00045871559633027525;0.0009132420091324201;0.0013636363636363637;0.00045248868778280545;0.00045045045045045046;0.0008968609865470852;0.0004464285714285714;0.0013333333333333333;0.0008849557522123894;0.000881057268722467;0.0004385964912280702;0.0;0.0004347826086956522;0.0021645021645021645;0.0004310344827586207;0.0;0.00042735042735042735;0.0;0.000847457627118644;0.0012658227848101266;0.0;0.00041841004184100416;0.0008333333333333334;0.0004149377593360996;0.0008264462809917355;0.00041152263374485596;0.0020491803278688526;0.0012244897959183673;0.0;0.0016194331983805667;0.0008064516129032258;0.0008032128514056225;0.0012;0.0007968127490039841;0.0003968253968253968;0.0;0.0;0.000784313725490196;0.0;0.0003891050583657588;0.0;0.0015444015444015444
0.0011494252873563218;0.0017142857142857142;0.0005681818181818182;0.0;0.0011235955056179776;0.0005586592178770949;0.0011111111111111111;0.0;0.001098901098901099;0.0;0.0010869565217391304;0.0005405405405405405;0.0;0.0;0.0010638297872340426;0.0005291005291005291;0.0;0.0;0.0005208333333333333;0.002072538860103627;0.002061855670103093;0.0005128205128205128;0.0010204081632653062;0.0005076142131979696;0.0;0.0005025125628140704;0.0005;0.0;0.0009900990099009901;0.0009852216748768472;0.0004901960784313725;0.000975609756097561;0.000970873786407767;0.000966183574879227;0.0009615384615384616;0.0004784688995215311;0.0;0.00047393364928909954;0.0004716981132075472;0.00046948356807511736;0.002336448598130841;0.00046511627906976747;0.0;0.0;0.001834862385321101;0.0;0.0013636363636363637;0.00045248868778280545;0.0009009009009009009;0.0004484304932735426;0.0;0.00044444444444444447;0.0;0.000881057268722467;0.0008771929824561404;0.0017467248908296944;0.0004347826086956522;0.0;0.0004310344827586207;0.0017167381974248926;0.0008547008547008547;0.000425531914893617;0.0;0.0004219409282700422;0.0012605042016806723;0.0016736401673640166;0.0;0.0008298755186721991;0.0008264462809917355;0.0012345679012345679;0.0012295081967213116;0.00040816326530612246;0.0;0.0;0.0004032258064516129;0.00040160642570281126;0.0004;0.0;0.0003968253968253968;0.0;0.0003937007874015748;0.001176470588235294;0.0015625;0.0015564202334630351;0.0;0.0011583011583011582
0.0005747126436781609;0.0005714285714285715;0.0;0.0;0.0005617977528089888;0.0;0.0005555555555555556;0.0;0.0;0.0;0.0005434782608695652;0.0;0.0;0.0005347593582887701;0.0;0.0005291005291005291;0.0;0.0;0.0;0.0005181347150259067;0.0;0.0;0.0010204081632653062;0.0;0.0;0.0005025125628140704;0.0;0.0009950248756218905;0.0004950495049504951;0.0009852216748768472;0.0004901960784313725;0.0;0.000970873786407767;0.0004830917874396135;0.0;0.0009569377990430622;0.0009523809523809524;0.00047393364928909954;0.0009433962264150943;0.0;0.0;0.0009302325581395349;0.0;0.0004608294930875576;0.00045871559633027525;0.00045662100456621003;0.0;0.0013574660633484162;0.0;0.0008968609865470852;0.0;0.00044444444444444447;0.0;0.0004405286343612335;0.0004385964912280702;0.0004366812227074236;0.0;0.0004329004329004329;0.0008620689655172414;0.0;0.0008547008547008547;0.000425531914893617;0.0;0.0008438818565400844;0.0;0.0008368200836820083;0.0;0.0;0.00041322314049586776;0.0012345679012345679;0.0;0.0008163265306122449;0.0004065040650406504;0.0;0.0;0.00040160642570281126;0.0;0.00039840637450199205;0.0003968253968253968;0.0003952569169960474;0.0011811023622047244;0.0;0.00078125;0.0003891050583657588;0.0007751937984496124;0.0023166023166023165
